trade_id,date,team,direction,asset_type,player_name,player_age,player_position,pick_year,pick_round,pick_condition,cash,cap_space,notes
90,2018-02-07,New York Knicks,Incoming,Player,Johnny O'Bryant,24,PF,,,,,,
90,2018-02-07,New York Knicks,Incoming,Pick,,,,2020,2,,,
90,2018-02-07,New York Knicks,Incoming,Pick,,,,2021,2,,,
90,2018-02-07,Charlotte Hornets,Outgoing,Cap Space,,,,,,,,-1440000,-$1.44M CAP SPACE
90,2018-02-07,Charlotte Hornets,Incoming,Player,Willy Hernangomez,23,C,,,,,,"Salary: $1,435,750"
91,2018-02-05,Milwaukee Bucks,Incoming,Cap Space,,,,,,,,180000,+$0.18M CAP SPACE
91,2018-02-05,Milwaukee Bucks,Incoming,Player,Tyler Zeller,28,C,,,,,,"Salary: $1,709,538"
91,2018-02-05,Brooklyn Nets,Outgoing,Cap Space,,,,,,,,-180000,-$0.18M CAP SPACE
91,2018-02-05,Brooklyn Nets,Incoming,Player,Rashad Vaughn,21,SG,,,,,,"Salary: $1,889,040"
91,2018-02-05,Brooklyn Nets,Incoming,Pick,,,,2018,2,protected 31-47,,
92,2018-02-01,Chicago Bulls,Outgoing,Cap Space,,,,,,,,-1000000,-$1.00M CAP SPACE
92,2018-02-01,Chicago Bulls,Incoming,Player,Omer Asik,31,C,,,,,,"Salary: $10,595,505"
92,2018-02-01,Chicago Bulls,Incoming,Player,Tony Allen,36,SG,,,,,,"Salary: $1,471,382"
92,2018-02-01,Chicago Bulls,Incoming,Player,Jameer Nelson,35,PG,,,,,,"Salary: $1,429,818"
92,2018-02-01,Chicago Bulls,Incoming,Pick,,,,2018,1,,,
92,2018-02-01,New Orleans Pelicans,Incoming,Cap Space,,,,,,,,1000000,+$1.00M CAP SPACE
92,2018-02-01,New Orleans Pelicans,Incoming,Player,Nikola Mirotic,26,PF,,,,,,"Salary: $12,500,000"
93,2018-01-29,Detroit Pistons,Outgoing,Cap Space,,,,,,,,-610000,-$0.61M CAP SPACE
93,2018-01-29,Detroit Pistons,Incoming,Player,Blake Griffin,28,C,,,,,,"Salary: $29,512,900"
93,2018-01-29,Detroit Pistons,Incoming,Player,Willie Reed,27,C,,,,,,"Salary: $1,577,230"
93,2018-01-29,Detroit Pistons,Incoming,Player,Brice Johnson,23,PF,,,,,,"Salary: $1,331,160"
93,2018-01-29,LA Clippers,Incoming,Cap Space,,,,,,,,610000,+$0.61M CAP SPACE
93,2018-01-29,LA Clippers,Incoming,Player,Tobias Harris,25,PF,,,,,,"Salary: $16,000,000"
93,2018-01-29,LA Clippers,Incoming,Player,Avery Bradley,27,PG,,,,,,"Salary: $8,808,989"
93,2018-01-29,LA Clippers,Incoming,Player,Boban Marjanovic,29,C,,,,,,"Salary: $7,000,000"
93,2018-01-29,LA Clippers,Incoming,Pick,,,,2018,1,top-4 protected,,
93,2018-01-29,LA Clippers,Incoming,Pick,,,,2019,2,,,
94,2017-12-07,Philadelphia 76ers,Outgoing,Cap Space,,,,,,,,-320000,-$0.32M CAP SPACE
94,2017-12-07,Philadelphia 76ers,Incoming,Player,Trevor Booker,30,PF,,,,,,"Salary: $9,125,000"
94,2017-12-07,Brooklyn Nets,Incoming,Cap Space,,,,,,,,320000,+$0.32M CAP SPACE
94,2017-12-07,Brooklyn Nets,Incoming,Player,Jahlil Okafor,21,C,,,,,,"Salary: $4,995,120"
94,2017-12-07,Brooklyn Nets,Incoming,Player,Nik Stauskas,24,SG,,,,,,"Salary: $3,807,147"
94,2017-12-07,Brooklyn Nets,Incoming,Pick,,,,2019,2,Nicolas Claxton,,
95,2017-11-07,Milwaukee Bucks,Incoming,Cap Space,,,,,,,,3380000,+$3.38M CAP SPACE
95,2017-11-07,Milwaukee Bucks,Incoming,Player,Eric Bledsoe,27,PG,,,,,,"Salary: $14,500,000"
95,2017-11-07,Phoenix Suns,Outgoing,Cap Space,,,,,,,,-3380000,-$3.38M CAP SPACE
95,2017-11-07,Phoenix Suns,Incoming,Player,Greg Monroe,27,C,,,,,,"Salary: $17,884,175"
95,2017-11-07,Phoenix Suns,Incoming,Pick,,,,2018,1,lottery-protected conditional,,
95,2017-11-07,Phoenix Suns,Incoming,Pick,,,,2018,2,top-47 protected,,
96,2017-10-14,Atlanta Hawks,Outgoing,Cap Space,,,,,,,,-3810000,-$3.81M CAP SPACE
96,2017-10-14,Atlanta Hawks,Incoming,Player,Richard Jefferson,37,SF,,,,,,"Salary: $2,500,000"
96,2017-10-14,Atlanta Hawks,Incoming,Player,Kay Felder,22,PG,,,,,,"Salary: $1,312,611"
96,2017-10-14,Atlanta Hawks,Incoming,Cash,,,,,,,,2956529,Cash ($2,956,529)
96,2017-10-14,Atlanta Hawks,Incoming,Pick,,,,2019,2,,,
96,2017-10-14,Atlanta Hawks,Incoming,Pick,,,,2020,2,,,
96,2017-10-14,Cleveland Cavaliers,Incoming,Cap Space,,,,,,,,3810000,+$3.81M CAP SPACE
96,2017-10-14,Cleveland Cavaliers,Incoming,Player,Dimitrios Agravanis,22,PF,,,,,,
96,2017-10-14,Cleveland Cavaliers,Incoming,Player,Sergey Gladyr,28,SG,,,,,,
97,2017-09-25,New York Knicks,Incoming,Cap Space,,,,,,,,2380000,+$2.38M CAP SPACE
97,2017-09-25,New York Knicks,Incoming,Player,Enes Kanter,25,C,,,,,,"Salary: $20,566,801"
97,2017-09-25,New York Knicks,Incoming,Player,Doug McDermott,25,SF,,,,,,"Salary: $3,294,994"
97,2017-09-25,New York Knicks,Incoming,Other,,,,,,,,,Draft Pick TBD
97,2017-09-25,Oklahoma City Thunder,Outgoing,Cap Space,,,,,,,,-2380000,-$2.38M CAP SPACE
97,2017-09-25,Oklahoma City Thunder,Incoming,Player,Carmelo Anthony,33,PF,,,,,,"Salary: $26,243,760"
98,2017-09-25,Atlanta Hawks,Outgoing,Cap Space,,,,,,,,-1580000,-$1.58M CAP SPACE
98,2017-09-25,Atlanta Hawks,Incoming,Player,DeAndre Liggins,29,SG,,,,,,"Salary: $1,577,230"
98,2017-09-25,Atlanta Hawks,Incoming,Cash,,,,,,,,,Cash
98,2017-09-25,LA Clippers,Incoming,Cap Space,,,,,,,,1580000,+$1.58M CAP SPACE
98,2017-09-25,LA Clippers,Incoming,Pick,,,,2018,2,protected 31-55,,
99,2017-09-22,Memphis Grizzlies,Incoming,Cap Space,,,,,,,,3410000,+$3.41M CAP SPACE
99,2017-09-22,Memphis Grizzlies,Incoming,Pick,,,,,,2nd Round Pick,,
99,2017-09-22,Phoenix Suns,Outgoing,Cap Space,,,,,,,,-3410000,-$3.41M CAP SPACE
99,2017-09-22,Phoenix Suns,Incoming,Player,Troy Daniels,26,SG,,,,,,"Salary: $3,408,520"
100,2017-09-01,Chicago Bulls,Incoming,Player,Quincy Pondexter,29,SG,,,,,,
100,2017-09-01,Chicago Bulls,Incoming,Cash,,,,,,,,,Cash
100,2017-09-01,Chicago Bulls,Incoming,Pick,,,,2018,2,,,
100,2017-09-01,New Orleans Pelicans,Incoming,Player,Ater Majok,,PF,,,,,,
101,2017-08-22,Boston Celtics,Incoming,Player,Kyrie Irving,25,PG,,,,,,
101,2017-08-22,Cleveland Cavaliers,Incoming,Player,Isaiah Thomas,28,PG,,,,,,
101,2017-08-22,Cleveland Cavaliers,Incoming,Player,Jae Crowder,27,SF,,,,,,
101,2017-08-22,Cleveland Cavaliers,Incoming,Player,Ante Zizic,20,C,,,,,,
101,2017-08-22,Cleveland Cavaliers,Incoming,Pick,,,,2018,1,Collin Sexton,,
101,2017-08-22,Cleveland Cavaliers,Incoming,Pick,,,,2020,2,,,
102,2017-07-25,Portland Trail Blazers,Incoming,Cap Space,,,,,,,,12970000,+$12.97M CAP SPACE
102,2017-07-25,Portland Trail Blazers,Incoming,Player,Andrew Nicholson,27,PF,,,,,,"Salary: $6,362,998"
102,2017-07-25,Brooklyn Nets,Outgoing,Cap Space,,,,,,,,-12970000,-$12.97M CAP SPACE
102,2017-07-25,Brooklyn Nets,Incoming,Player,Allen Crabbe,25,SG,,,,,,"Salary: $19,332,500"
103,2017-07-14,Indiana Pacers,Incoming,Player,Cory Joseph,25,PG,,,,,,
103,2017-07-14,Toronto Raptors,Incoming,Player,Emir Preldzic,29,SF,,,,,,
104,2017-07-13,Toronto Raptors,Incoming,Cap Space,,,,,,,,11800000,+$11.80M CAP SPACE
104,2017-07-13,Toronto Raptors,Incoming,Player,Justin Hamilton,27,C,,,,,,"Salary: $3,000,000"
104,2017-07-13,Brooklyn Nets,Outgoing,Cap Space,,,,,,,,-11800000,-$11.80M CAP SPACE
104,2017-07-13,Brooklyn Nets,Incoming,Player,DeMarre Carroll,30,SF,,,,,,"Salary: $14,800,000"
104,2017-07-13,Brooklyn Nets,Incoming,Pick,,,,2018,1,,,
104,2017-07-13,Brooklyn Nets,Incoming,Pick,,,,2018,2,,,
105,2017-07-07,Boston Celtics,Incoming,Player,Marcus Morris,27,SF,,,,,,
105,2017-07-07,Detroit Pistons,Incoming,Player,Avery Bradley,26,PG,,,,,,
105,2017-07-07,Detroit Pistons,Incoming,Pick,,,,2019,2,,,
106,2017-07-07,Dallas Mavericks,Incoming,Player,Josh McRoberts,30,PF,,,,,,
106,2017-07-07,Dallas Mavericks,Incoming,Cash,,,,,,,,5100000,$5.1 Million
106,2017-07-07,Dallas Mavericks,Incoming,Pick,,,,2023,2,,,
106,2017-07-07,Miami Heat,Incoming,Player,A.J. Hammons,24,C,,,,,,
107,2017-07-06,Indiana Pacers,Incoming,Player,Victor Oladipo,25,SG,,,,,,
107,2017-07-06,Indiana Pacers,Incoming,Player,Domantas Sabonis,21,PF,,,,,,
107,2017-07-06,Oklahoma City Thunder,Incoming,Player,Paul George,27,SG,,,,,,
108,2017-07-04,Atlanta Hawks,Incoming,Player,Jamal Crawford,37,SG,,,,,,
108,2017-07-04,Atlanta Hawks,Incoming,Player,Diamond Stone,20,C,,,,,,
108,2017-07-04,Atlanta Hawks,Outgoing,Pick,,,,2019,2,,,
108,2017-07-04,Atlanta Hawks,Outgoing,Pick,,,,2018,1,,,
108,2017-07-04,Denver Nuggets,Incoming,Pick,,,,2019,2,,,
108,2017-07-04,Denver Nuggets,Outgoing,Player,Danilo Gallinari,,,,,,
108,2017-07-04,LA Clippers,Incoming,Player,Danilo Gallinari,28,PF,,,,,,
108,2017-07-04,LA Clippers,Incoming,Pick,,,,2018,1,protected,,
108,2017-07-04,LA Clippers,Outgoing,Player,Jamal Crawford,,,,,,
108,2017-07-04,LA Clippers,Outgoing,Player,Diamond Stone,,,,,,
109,2017-07-06,Milwaukee Bucks,Incoming,Player,Sterling Brown,22,SG,,,,,,
109,2017-07-06,Philadelphia 76ers,Incoming,Cash,,,,,,,,1900000,$1.9 Million
110,2017-07-06,LA Clippers,Incoming,Player,Jawun Evans,20,PG,,,,,,
110,2017-07-06,Philadelphia 76ers,Incoming,Cash,,,,,,,,3200000,$3.2 Million
